property_id,city,locality,locality_tier,property_type,bhk,bathrooms,balconies,built_up_area,carpet_area,floor_number,total_floors,floor_category,facing,furnishing_status,property_age,parking_spaces,security_score,gym_available,swimming_pool,power_backup,lift_available,maintenance_fee_monthly,distance_to_city_center_km,distance_to_metro_km,nearby_schools,nearby_hospitals,transaction_type,price_in_lakhs,price_category
PROP-000134,Hyderabad,Madhapur,Standard,Apartment,5,5,0,2131,1829,7,12,Mid (5-9),South,Semi-Furnished,4,1,6.6,0,0,1,1,3648,12.1,4.4,2,0,Resale,142.94,Low
PROP-000135,Delhi,Dwarka,Standard,Row House,4,4,4,1918,1610,19,20,High (10-19),South-East,Unfurnished,0,0,4.5,1,0,1,1,4693,14.1,1.9,3,2,Resale,194.52,High
PROP-000136,Bangalore,Whitefield,Standard,Apartment,3,3,1,1466,1188,17,22,High (10-19),North-East,Unfurnished,0,0,3.3,0,0,1,1,1352,10.9,1.0,2,2,Resale,136.61,Low
PROP-000137,Delhi,Noida Sector 62,Standard,Villa,5,4,4,2734,2351,1,8,Low (1-4),East,Unfurnished,1,5,6.9,0,1,1,0,5662,14.7,3.5,2,0,Resale,245.71,High
PROP-000138,Delhi,Gurgaon DLF,Premium,Independent House,2,2,2,1186,980,8,17,Mid (5-9),South-West,Unfurnished,3,0,6.4,0,1,1,1,4480,5.7,2.4,0,1,Resale,88.48,Low
PROP-000139,Bangalore,Koramangala,Premium,Apartment,2,3,2,742,646,0,4,Ground,South-East,Semi-Furnished,9,1,4.9,1,1,1,0,6070,4.0,1.1,6,4,New,64.32,Low
PROP-000140,Mumbai,Powai,Standard,Row House,4,4,0,1715,1475,12,14,High (10-19),North-East,Fully Furnished,0,1,4.5,0,0,1,1,3989,10.4,1.6,2,1,New,199.9,High
PROP-000141,Hyderabad,Gachibowli,Standard,Row House,4,4,3,1760,1416,0,11,Ground,East,Fully Furnished,1,3,3.5,0,0,0,0,2942,27.7,6.6,5,1,Resale,159.68,Low
PROP-000142,Hyderabad,Banjara Hills,Premium,Apartment,4,4,0,1740,1500,4,5,Low (1-4),East,Semi-Furnished,16,5,6.8,1,1,1,1,6220,4.8,0.7,7,1,Resale,200.39,High
PROP-000143,Bangalore,Electronic City,Standard,Villa,3,3,2,1568,1257,14,23,High (10-19),South-West,Semi-Furnished,19,2,5.9,0,0,1,1,2958,11.3,0.2,4,1,Resale,136.49,Low
PROP-000144,Mumbai,Bandra,Premium,Apartment,2,2,1,944,821,0,2,Ground,East,Semi-Furnished,4,1,5.4,1,1,1,0,6578,12.4,1.3,2,1,Resale,84.46,Low
PROP-000145,Delhi,Noida Sector 62,Standard,Apartment,5,6,2,2321,1959,16,19,High (10-19),South-East,Semi-Furnished,4,1,5.6,0,0,0,1,3542,11.1,5.5,1,0,Resale,248.36,High
PROP-000146,Hyderabad,Kondapur,Standard,Apartment,3,3,2,1467,1233,11,13,High (10-19),South-West,Semi-Furnished,0,3,4.0,0,0,1,1,2506,12.4,4.0,5,2,Resale,127.75,Low
PROP-000147,Hyderabad,Jubilee Hills,Premium,Independent House,4,4,3,2229,1890,6,9,Mid (5-9),West,Unfurnished,7,1,7.0,0,0,1,1,2658,4.8,0.1,2,1,Resale,207.59,High
PROP-000148,Bangalore,HSR Layout,Standard,Villa,4,4,3,2206,1827,2,6,Low (1-4),North-East,Semi-Furnished,3,0,7.2,1,1,1,1,8062,13.5,1.7,2,1,Resale,213.71,High
PROP-000149,Delhi,Noida Sector 62,Standard,Apartment,2,1,0,723,594,3,11,Low (1-4),North,Semi-Furnished,3,2,5.2,0,0,1,1,2368,10.5,5.3,1,1,Resale,33.44,Low
PROP-000150,Delhi,South Delhi,Premium,Apartment,5,5,3,2372,1993,1,6,Low (1-4),North-East,Unfurnished,8,2,5.4,0,1,1,0,5528,5.6,3.1,7,2,Resale,281.79,High
PROP-000151,Mumbai,Andheri,Standard,Row House,4,4,3,1938,1596,0,6,Ground,South,Unfurnished,3,3,3.4,0,0,1,0,2520,15.9,2.1,1,1,Resale,118.52,Low
PROP-000152,Mumbai,Bandra,Premium,Apartment,2,2,1,1151,977,7,8,Mid (5-9),North-East,Unfurnished,5,0,6.1,0,0,0,1,2114,4.5,4.5,7,3,Resale,158.31,Low
PROP-000153,Mumbai,Thane,Affordable,Apartment,3,4,0,1362,1090,37,41,Top (20+),North,Semi-Furnished,0,4,7.5,0,0,1,1,3165,18.8,8.3,2,3,Resale,105.0,Low
PROP-000154,Delhi,South Delhi,Premium,Villa,5,4,3,2671,2288,8,17,Mid (5-9),West,Semi-Furnished,1,2,8.8,1,1,1,1,7099,5.6,0.1,5,3,Resale,335.59,High
PROP-000155,Hyderabad,Jubilee Hills,Premium,Row House,3,4,2,1312,1109,5,12,Mid (5-9),West,Unfurnished,2,2,5.6,0,1,1,1,4074,4.9,0.8,4,2,New,250.02,High
PROP-000156,Delhi,Gurgaon DLF,Premium,Apartment,2,2,2,808,669,37,43,Top (20+),West,Unfurnished,6,1,7.8,1,0,0,1,3872,5.0,1.1,8,3,Resale,91.22,Low
PROP-000157,Bangalore,Koramangala,Premium,Independent House,3,3,2,1752,1472,8,12,Mid (5-9),North-West,Unfurnished,1,2,8.6,1,1,1,1,7422,4.2,3.8,4,2,New,295.81,High
PROP-000158,Bangalore,Whitefield,Standard,Studio,1,1,0,500,434,8,12,Mid (5-9),North-West,Fully Furnished,1,2,4.6,1,0,1,1,3876,11.1,11.0,3,4,Resale,39.99,Low
PROP-000159,Bangalore,Electronic City,Standard,Apartment,3,3,2,1477,1226,0,11,Ground,North-West,Unfurnished,7,2,3.9,0,0,0,0,2364,14.3,0.6,3,1,Resale,87.12,Low
PROP-000160,Bangalore,Electronic City,Standard,Independent House,5,5,1,2678,2200,1,3,Low (1-4),North-East,Unfurnished,4,2,6.4,0,0,1,0,4139,11.2,2.4,1,4,New,289.39,High
PROP-000161,Mumbai,Bandra,Premium,Apartment,3,3,1,1257,1030,9,18,Mid (5-9),South-West,Semi-Furnished,0,1,6.7,0,1,1,1,4595,9.0,0.5,5,4,New,223.3,High
PROP-000162,Mumbai,Andheri,Standard,Independent House,2,2,1,1320,1150,0,7,Ground,North-East,Unfurnished,15,1,6.5,1,0,0,0,3933,14.1,2.7,3,3,Resale,74.38,Low
PROP-000163,Bangalore,Koramangala,Premium,Independent House,2,2,0,1458,1179,0,16,Ground,East,Semi-Furnished,2,1,7.5,1,0,1,0,4242,6.3,2.4,3,3,Resale,217.29,High
PROP-000164,Bangalore,Koramangala,Premium,Villa,5,6,1,2720,2335,3,9,Low (1-4),North,Unfurnished,1,3,7.0,1,1,1,1,7553,6.3,0.6,4,1,Resale,420.21,High
PROP-000165,Delhi,Noida Sector 62,Standard,Apartment,5,5,2,2275,1849,2,6,Low (1-4),West,Fully Furnished,1,2,3.0,0,0,0,1,2941,13.0,0.2,0,2,Resale,200.16,High
PROP-000166,Delhi,South Delhi,Premium,Studio,1,1,1,762,649,0,8,Ground,South,Fully Furnished,3,0,3.5,0,1,1,0,4019,7.9,1.4,4,1,Resale,113.98,Low
PROP-000167,Hyderabad,Jubilee Hills,Premium,Apartment,2,1,1,1036,887,2,4,Low (1-4),East,Semi-Furnished,7,1,5.3,1,1,0,1,5835,5.5,1.6,7,2,Resale,220.36,High
PROP-000168,Hyderabad,Gachibowli,Standard,Apartment,2,2,1,628,543,19,20,High (10-19),North,Semi-Furnished,12,0,4.6,0,0,0,1,1360,12.8,0.2,4,0,Resale,58.88,Low
PROP-000169,Delhi,Gurgaon DLF,Premium,Apartment,3,3,1,1337,1086,5,9,Mid (5-9),North-East,Semi-Furnished,14,3,7.1,1,0,1,1,4221,6.8,0.2,3,4,Resale,201.37,High
PROP-000170,Mumbai,Andheri,Standard,Independent House,3,3,1,1792,1575,11,15,High (10-19),South-East,Fully Furnished,4,1,4.2,0,0,0,1,3976,16.7,0.9,3,0,Resale,151.16,Low
PROP-000171,Delhi,Gurgaon DLF,Premium,Independent House,3,4,2,1832,1481,12,14,High (10-19),East,Semi-Furnished,40,3,7.6,0,1,1,1,4846,4.7,1.9,3,0,Resale,218.64,High
PROP-000172,Delhi,South Delhi,Premium,Apartment,3,4,4,1169,984,2,3,Low (1-4),South-East,Unfurnished,0,1,7.8,1,1,0,1,6491,8.1,3.0,5,4,Resale,209.4,High
PROP-000173,Hyderabad,Gachibowli,Standard,Villa,5,4,3,2416,2059,14,23,High (10-19),North,Unfurnished,5,1,7.1,1,1,1,1,6403,10.2,5.4,2,3,Resale,289.54,High
PROP-000174,Hyderabad,Kondapur,Standard,Apartment,2,3,1,1177,991,15,20,High (10-19),North-West,Unfurnished,12,2,6.7,0,0,0,1,2305,20.2,1.4,5,0,New,71.9,Low
PROP-000175,Hyderabad,Banjara Hills,Premium,Independent House,5,5,1,2529,2185,8,9,Mid (5-9),North,Semi-Furnished,22,3,7.0,1,1,1,1,6980,6.0,1.3,4,1,New,396.2,High
PROP-000176,Delhi,Dwarka,Standard,Apartment,1,2,1,330,266,11,12,High (10-19),South,Unfurnished,8,0,4.8,0,0,0,1,1923,10.5,2.3,3,3,Resale,23.62,Low
PROP-000177,Bangalore,Whitefield,Standard,Independent House,3,3,3,1597,1315,1,6,Low (1-4),East,Semi-Furnished,0,1,5.4,0,0,1,0,2715,11.4,0.7,1,3,Resale,159.67,Low
PROP-000178,Delhi,Noida Extension,Affordable,Apartment,3,2,1,1282,1074,16,20,High (10-19),South,Semi-Furnished,6,2,7.3,1,0,1,1,4064,18.8,0.3,1,1,Resale,61.76,Low
PROP-000179,Hyderabad,Jubilee Hills,Premium,Row House,2,2,0,766,642,22,30,Top (20+),South,Fully Furnished,5,3,7.0,1,0,1,1,3823,5.7,0.2,3,2,Resale,111.49,Low
PROP-000180,Delhi,Gurgaon DLF,Premium,Apartment,1,1,1,315,265,1,7,Low (1-4),North-West,Semi-Furnished,2,1,5.4,0,1,1,0,3893,6.5,4.4,3,6,Resale,32.77,Low
PROP-000181,Delhi,South Delhi,Premium,Apartment,2,2,1,983,853,5,11,Mid (5-9),North,Semi-Furnished,0,1,6.5,1,1,1,1,4917,4.2,1.9,5,1,Resale,123.74,Low
PROP-000182,Delhi,Gurgaon DLF,Premium,Apartment,2,3,0,885,763,5,6,Mid (5-9),South-West,Semi-Furnished,1,0,7.6,1,1,0,1,5398,8.9,6.7,6,2,New,150.68,Low
PROP-000183,Mumbai,Andheri,Standard,Row House,3,3,1,1352,1160,7,11,Mid (5-9),North-West,Fully Furnished,2,2,5.6,0,0,1,1,2331,15.2,0.1,4,1,Resale,132.35,Low
PROP-000184,Bangalore,Whitefield,Standard,Penthouse,5,5,4,2708,2261,4,12,Low (1-4),East,Unfurnished,2,5,8.9,0,0,1,1,4122,12.7,0.6,3,2,Resale,197.23,High
PROP-000185,Mumbai,Bandra,Premium,Apartment,4,5,2,1641,1335,8,9,Mid (5-9),North-East,Unfurnished,5,2,4.9,1,0,1,1,3975,4.3,0.4,1,0,Resale,222.49,High
PROP-000186,Hyderabad,Jubilee Hills,Premium,Independent House,5,4,4,2640,2272,8,17,Mid (5-9),North-West,Semi-Furnished,4,4,6.4,1,0,1,1,4994,9.0,0.6,6,5,Resale,262.15,High
PROP-000187,Hyderabad,Jubilee Hills,Premium,Studio,1,1,2,519,456,2,4,Low (1-4),North-East,Fully Furnished,15,0,5.7,0,1,1,1,4236,5.5,2.2,2,2,Resale,45.69,Low
PROP-000188,Bangalore,Electronic City,Standard,Independent House,5,5,1,2599,2287,2,7,Low (1-4),North-East,Semi-Furnished,4,4,4.7,0,0,0,1,3500,12.7,6.8,1,1,Resale,153.51,Low
PROP-000189,Bangalore,Indiranagar,Premium,Villa,5,5,4,2456,2154,4,13,Low (1-4),South-West,Semi-Furnished,3,3,7.9,1,1,1,1,6915,10.5,0.4,8,6,Resale,378.99,High
PROP-000190,Bangalore,Indiranagar,Premium,Apartment,3,3,0,1231,1026,4,7,Low (1-4),South-East,Unfurnished,8,2,8.4,1,0,1,1,4640,7.5,3.3,9,1,Resale,133.61,Low
PROP-000191,Mumbai,Navi Mumbai,Affordable,Apartment,3,3,1,1393,1190,1,10,Low (1-4),South-West,Unfurnished,9,1,4.2,0,0,0,0,2807,20.8,0.5,2,1,Resale,59.24,Low
PROP-000192,Bangalore,HSR Layout,Standard,Penthouse,5,5,3,2321,2021,26,27,Top (20+),South-East,Fully Furnished,2,3,8.1,1,1,1,1,6710,12.9,0.4,3,0,Resale,277.73,High
PROP-000193,Mumbai,Powai,Standard,Row House,5,5,1,2139,1847,21,22,Top (20+),North-East,Unfurnished,6,3,4.3,0,0,0,1,3511,10.1,2.1,4,2,Resale,169.18,Low
PROP-000194,Mumbai,Navi Mumbai,Affordable,Independent House,5,6,3,2747,2381,2,8,Low (1-4),West,Semi-Furnished,3,4,4.9,0,0,1,1,3294,20.3,0.5,5,2,Resale,55.76,Low
PROP-000195,Bangalore,Koramangala,Premium,Apartment,4,5,3,1740,1400,5,13,Mid (5-9),West,Fully Furnished,1,3,7.9,1,0,1,1,4438,5.8,1.4,2,0,Resale,281.44,High
PROP-000196,Delhi,Noida Extension,Affordable,Apartment,3,3,0,1379,1180,4,5,Low (1-4),North-West,Unfurnished,6,2,5.4,0,0,0,1,2331,18.9,1.7,2,2,Resale,54.39,Low
PROP-000197,Bangalore,Whitefield,Standard,Independent House,5,5,4,2621,2266,7,15,Mid (5-9),South-West,Unfurnished,1,2,3.3,0,0,1,1,3697,12.9,0.2,2,2,Resale,297.51,High
PROP-000198,Mumbai,Powai,Standard,Penthouse,4,5,4,2144,1734,4,5,Low (1-4),North,Unfurnished,1,4,8.3,0,0,1,1,2712,11.0,6.5,3,0,Resale,145.09,Low
PROP-000199,Hyderabad,Jubilee Hills,Premium,Penthouse,4,4,4,2150,1796,0,8,Ground,South-East,Semi-Furnished,4,2,9.0,1,1,1,0,6473,6.6,1.0,7,1,Resale,262.03,High
PROP-000200,Hyderabad,Banjara Hills,Premium,Studio,1,2,2,365,319,1,2,Low (1-4),South-East,Unfurnished,0,0,6.4,0,0,1,0,1236,5.7,2.8,2,6,Resale,51.68,Low
PROP-000201,Hyderabad,Jubilee Hills,Premium,Independent House,5,5,4,2671,2285,7,16,Mid (5-9),North,Unfurnished,6,0,6.9,1,0,1,1,5356,7.3,2.8,10,4,New,281.85,High
PROP-000202,Delhi,Gurgaon DLF,Premium,Apartment,2,2,3,994,819,4,10,Low (1-4),North-East,Unfurnished,3,3,5.5,0,0,1,1,2018,4.8,4.4,4,2,Resale,118.46,Low
PROP-000203,Bangalore,Electronic City,Standard,Apartment,2,2,0,952,804,6,8,Mid (5-9),South-West,Unfurnished,6,4,4.3,1,0,1,1,4156,11.7,4.6,1,1,Resale,79.7,Low
PROP-000204,Mumbai,Andheri,Standard,Penthouse,5,6,3,2576,2246,27,33,Top (20+),South-East,Unfurnished,1,2,6.9,1,0,1,1,5507,15.9,2.5,1,2,Resale,195.53,High
PROP-000205,Bangalore,Indiranagar,Premium,Independent House,3,2,3,1726,1386,0,2,Ground,North,Unfurnished,12,2,8.0,1,0,1,0,4370,6.8,2.4,0,4,Resale,198.85,High
PROP-000206,Mumbai,Andheri,Standard,Apartment,3,4,2,1039,871,11,12,High (10-19),South-West,Unfurnished,0,1,5.1,0,0,1,1,3525,10.2,7.9,0,0,New,73.85,Low
PROP-000207,Bangalore,Koramangala,Premium,Apartment,3,3,2,1224,996,9,18,Mid (5-9),South,Semi-Furnished,5,0,7.4,1,0,1,1,2910,5.5,3.0,4,5,New,169.61,Low
PROP-000208,Mumbai,Navi Mumbai,Affordable,Independent House,5,5,3,2923,2535,4,8,Low (1-4),North,Unfurnished,1,5,6.6,0,0,0,1,4099,18.7,1.4,0,3,Resale,136.1,Low
PROP-000209,Bangalore,Koramangala,Premium,Apartment,2,3,3,764,667,3,9,Low (1-4),South,Semi-Furnished,0,2,4.6,1,1,1,1,4930,4.2,1.5,7,0,New,138.31,Low
PROP-000210,Bangalore,Indiranagar,Premium,Apartment,3,3,0,1161,961,36,43,Top (20+),West,Semi-Furnished,2,1,6.4,1,1,0,1,7148,5.2,2.0,4,2,New,252.41,High
PROP-000211,Delhi,South Delhi,Premium,Villa,4,4,3,2131,1818,2,9,Low (1-4),South-East,Fully Furnished,1,3,8.3,1,1,1,1,6880,10.6,0.4,0,1,Resale,362.55,High
PROP-000212,Bangalore,Koramangala,Premium,Independent House,3,2,1,1693,1472,0,14,Ground,South,Unfurnished,9,2,6.8,1,1,1,0,6270,8.4,1.2,2,4,New,289.13,High
PROP-000213,Delhi,Noida Sector 62,Standard,Independent House,4,4,4,2184,1799,6,14,Mid (5-9),East,Unfurnished,4,3,4.8,1,0,0,1,4875,10.5,3.6,6,2,Resale,55.95,Low
PROP-000214,Delhi,Noida Sector 62,Standard,Apartment,4,4,4,1780,1451,2,10,Low (1-4),North,Fully Furnished,5,1,5.7,0,0,0,1,3397,14.9,0.8,2,0,Resale,179.02,Low
PROP-000215,Hyderabad,Kondapur,Standard,Independent House,3,4,2,1597,1326,12,21,High (10-19),East,Fully Furnished,1,2,5.1,0,0,1,1,3102,18.2,4.6,2,2,Resale,136.25,Low
PROP-000216,Mumbai,Powai,Standard,Apartment,4,5,2,1654,1406,8,12,Mid (5-9),South-West,Unfurnished,2,0,5.6,0,0,1,1,2764,11.1,0.3,4,2,Resale,84.53,Low
PROP-000217,Hyderabad,Madhapur,Standard,Apartment,3,4,2,1480,1211,7,16,Mid (5-9),North-East,Unfurnished,24,2,4.1,0,0,0,1,2884,12.1,2.3,1,1,Resale,98.23,Low
PROP-000218,Hyderabad,Kondapur,Standard,Independent House,2,2,2,1469,1179,12,15,High (10-19),North-East,Fully Furnished,0,0,5.2,0,0,1,1,2542,10.0,0.8,7,2,Resale,173.06,Low
PROP-000219,Mumbai,Powai,Standard,Independent House,4,4,2,2277,1939,32,38,Top (20+),South,Unfurnished,2,2,6.2,0,0,0,1,4118,12.6,2.7,3,1,New,138.58,Low
PROP-000220,Mumbai,Bandra,Premium,Studio,1,1,1,300,251,34,38,Top (20+),North,Fully Furnished,14,1,7.8,0,1,1,1,3447,5.3,0.5,3,4,Resale,37.84,Low
PROP-000221,Mumbai,Thane,Affordable,Independent House,4,4,1,2240,1919,1,5,Low (1-4),South-East,Fully Furnished,11,3,5.8,1,0,1,0,4610,19.4,3.6,1,3,Resale,127.17,Low
PROP-000222,Mumbai,Thane,Affordable,Independent House,4,4,0,2008,1760,1,9,Low (1-4),South-West,Unfurnished,1,2,5.1,0,0,1,0,3928,18.3,0.6,3,3,Resale,60.71,Low
PROP-000223,Bangalore,Whitefield,Standard,Apartment,2,2,2,900,778,9,18,Mid (5-9),North,Fully Furnished,6,1,5.0,1,1,1,1,6204,13.6,1.1,3,2,New,51.52,Low
PROP-000224,Hyderabad,Banjara Hills,Premium,Apartment,3,4,2,1467,1269,2,6,Low (1-4),West,Semi-Furnished,6,1,7.3,1,1,1,1,6380,8.6,9.2,1,2,New,213.8,High
PROP-000225,Bangalore,Indiranagar,Premium,Apartment,3,3,3,1395,1213,5,6,Mid (5-9),East,Fully Furnished,6,2,6.4,0,1,0,1,5644,8.4,3.2,3,3,Resale,208.27,High
PROP-000226,Bangalore,Indiranagar,Premium,Apartment,4,4,3,1717,1391,33,42,Top (20+),North-West,Semi-Furnished,4,0,4.9,1,1,0,1,6580,6.4,4.0,3,5,Resale,236.79,High
PROP-000227,Delhi,South Delhi,Premium,Row House,4,4,1,1685,1405,1,5,Low (1-4),East,Unfurnished,28,1,6.7,0,1,1,0,5730,6.9,3.1,9,2,New,138.24,Low
PROP-000228,Bangalore,Electronic City,Standard,Apartment,2,2,1,750,652,6,14,Mid (5-9),North-East,Semi-Furnished,0,0,5.0,0,0,0,1,2159,12.0,3.5,1,1,Resale,48.23,Low
PROP-000229,Hyderabad,Jubilee Hills,Premium,Penthouse,5,6,2,2241,1913,0,18,Ground,North,Unfurnished,2,4,8.6,1,0,1,0,4341,4.3,3.9,4,3,Resale,341.87,High
PROP-000230,Hyderabad,Madhapur,Standard,Independent House,4,4,4,1972,1595,9,12,Mid (5-9),South-East,Fully Furnished,3,2,5.8,1,0,1,1,4069,10.1,0.1,3,1,New,137.91,Low
PROP-000231,Bangalore,Whitefield,Standard,Studio,1,1,2,436,378,8,14,Mid (5-9),South,Semi-Furnished,7,0,7.4,1,0,0,1,4366,11.9,2.9,3,0,Resale,30.66,Low
PROP-000232,Hyderabad,Kondapur,Standard,Villa,3,4,3,1544,1286,17,18,High (10-19),East,Unfurnished,2,2,7.5,1,0,1,1,5060,11.2,5.7,3,1,Resale,195.86,High
PROP-000233,Delhi,Noida Extension,Affordable,Independent House,3,3,0,1676,1349,13,22,High (10-19),East,Unfurnished,1,2,2.1,0,0,0,1,2552,23.6,7.3,6,2,Resale,97.87,Low
PROP-000234,Mumbai,Andheri,Standard,Villa,3,4,4,1850,1524,2,3,Low (1-4),South,Fully Furnished,3,3,5.3,1,1,1,1,7428,10.5,1.7,1,2,New,244.49,High
PROP-000235,Mumbai,Navi Mumbai,Affordable,Apartment,2,2,1,953,776,12,17,High (10-19),South-East,Unfurnished,6,4,6.7,0,0,0,1,3164,20.9,11.5,1,2,Resale,41.94,Low
PROP-000236,Mumbai,Andheri,Standard,Independent House,5,5,3,2508,2013,35,37,Top (20+),North,Fully Furnished,3,0,5.2,0,0,0,1,3501,15.0,4.1,1,0,New,289.06,High
PROP-000237,Mumbai,Navi Mumbai,Affordable,Apartment,3,2,2,1382,1144,19,28,High (10-19),South-West,Unfurnished,6,2,5.6,0,0,0,1,2609,21.9,1.5,2,1,Resale,80.78,Low
PROP-000238,Mumbai,Navi Mumbai,Affordable,Apartment,3,4,2,1313,1125,10,19,High (10-19),South-West,Semi-Furnished,3,5,5.3,0,0,1,1,1514,20.0,3.6,4,4,Resale,46.84,Low
PROP-000239,Delhi,Gurgaon DLF,Premium,Independent House,3,3,2,1687,1422,8,9,Mid (5-9),South-East,Fully Furnished,7,0,6.4,1,0,1,1,4402,5.4,1.0,6,0,Resale,202.53,High
PROP-000240,Delhi,Noida Sector 62,Standard,Apartment,3,3,0,1457,1223,17,23,High (10-19),South-West,Unfurnished,5,1,6.4,0,0,1,1,2965,13.4,3.0,3,2,Resale,111.26,Low
PROP-000241,Bangalore,Indiranagar,Premium,Row House,4,4,4,1938,1633,18,25,High (10-19),North-West,Unfurnished,12,3,8.5,1,1,1,1,5749,4.2,3.4,4,4,Resale,216.49,High
PROP-000242,Mumbai,Bandra,Premium,Row House,3,3,3,1399,1187,4,5,Low (1-4),West,Fully Furnished,16,4,6.7,0,1,1,1,4241,7.4,0.2,5,3,Resale,163.04,Low
PROP-000243,Bangalore,Indiranagar,Premium,Row House,5,5,3,2242,1805,29,34,Top (20+),North-West,Semi-Furnished,2,1,6.4,1,1,1,1,7230,5.6,2.5,5,4,New,475.08,High
PROP-000244,Mumbai,Powai,Standard,Apartment,4,5,1,1951,1647,4,8,Low (1-4),North,Semi-Furnished,1,0,5.3,0,0,1,1,2549,13.3,3.6,5,1,New,170.07,Low
PROP-000245,Mumbai,Thane,Affordable,Apartment,2,3,0,953,792,6,15,Mid (5-9),North-East,Fully Furnished,4,0,6.1,0,0,0,1,1695,18.5,0.3,8,0,Resale,65.14,Low
PROP-000246,Mumbai,Bandra,Premium,Row House,5,6,3,2265,1870,8,16,Mid (5-9),North,Semi-Furnished,4,2,7.3,0,0,1,1,3743,4.3,4.0,5,2,Resale,281.79,High
PROP-000247,Bangalore,Whitefield,Standard,Villa,2,2,1,1258,1105,10,17,High (10-19),South-East,Fully Furnished,28,2,7.9,1,0,0,1,4543,12.7,0.2,1,4,Resale,107.79,Low
PROP-000248,Mumbai,Andheri,Standard,Row House,5,5,2,2278,1870,5,10,Mid (5-9),South-East,Semi-Furnished,7,2,4.2,0,0,1,1,2819,16.0,2.4,3,2,Resale,179.07,Low
PROP-000249,Delhi,Noida Sector 62,Standard,Row House,4,4,2,1934,1691,9,17,Mid (5-9),North,Semi-Furnished,2,1,5.0,0,0,1,1,3787,30.0,1.3,2,1,New,158.14,Low
PROP-000250,Bangalore,Indiranagar,Premium,Penthouse,3,2,0,1514,1284,7,15,Mid (5-9),North-East,Unfurnished,2,1,8.7,1,1,1,1,6519,4.8,2.6,2,2,New,283.16,High
PROP-000251,Mumbai,Navi Mumbai,Affordable,Apartment,5,6,0,2399,2019,14,22,High (10-19),North-East,Fully Furnished,3,1,8.0,0,0,0,1,3594,19.2,2.5,1,1,Resale,105.51,Low
PROP-000252,Delhi,Noida Sector 62,Standard,Apartment,2,2,1,938,767,14,17,High (10-19),West,Fully Furnished,0,0,4.0,0,1,0,1,4623,10.4,8.7,4,0,Resale,83.91,Low
PROP-000253,Bangalore,Electronic City,Standard,Penthouse,5,5,2,2575,2095,9,12,Mid (5-9),North,Unfurnished,23,3,6.5,1,1,1,1,6673,11.2,8.5,1,1,Resale,146.19,Low
PROP-000254,Hyderabad,Kondapur,Standard,Apartment,3,3,4,1433,1173,8,9,Mid (5-9),North,Semi-Furnished,0,2,3.6,0,0,1,1,3251,12.3,0.6,3,2,New,161.35,Low
PROP-000255,Bangalore,Whitefield,Standard,Apartment,4,4,2,1848,1625,3,12,Low (1-4),North-East,Semi-Furnished,5,3,4.4,1,0,0,1,4192,15.0,0.9,1,1,Resale,181.77,Low
PROP-000256,Bangalore,Whitefield,Standard,Independent House,4,5,1,1999,1713,8,12,Mid (5-9),West,Semi-Furnished,23,2,4.1,0,0,1,1,2709,10.7,1.1,2,1,Resale,119.43,Low
PROP-000257,Bangalore,Indiranagar,Premium,Row House,3,2,4,1500,1284,3,7,Low (1-4),North,Fully Furnished,8,1,6.6,0,0,1,1,2423,5.6,3.1,6,1,Resale,221.57,High
PROP-000258,Delhi,Noida Extension,Affordable,Independent House,5,4,2,2754,2243,8,10,Mid (5-9),West,Unfurnished,5,1,2.7,0,0,1,1,2962,22.4,0.3,0,1,Resale,85.88,Low
PROP-000259,Bangalore,Indiranagar,Premium,Independent House,3,4,4,1747,1456,2,3,Low (1-4),South-East,Fully Furnished,20,3,6.3,1,1,1,1,5445,9.0,4.2,2,3,Resale,236.3,High
PROP-000260,Mumbai,Thane,Affordable,Apartment,4,5,4,1868,1588,6,7,Mid (5-9),South-East,Unfurnished,14,4,6.4,0,0,1,1,2794,19.6,3.9,1,2,New,121.13,Low
PROP-000261,Hyderabad,Jubilee Hills,Premium,Independent House,5,5,1,2657,2140,7,14,Mid (5-9),North-West,Semi-Furnished,0,1,4.7,1,1,1,1,6889,10.4,0.7,3,0,Resale,388.91,High
PROP-000262,Delhi,South Delhi,Premium,Row House,3,4,0,1385,1134,30,33,Top (20+),North-East,Semi-Furnished,2,1,6.5,1,0,1,1,4719,5.0,3.1,5,1,Resale,205.62,High
PROP-000263,Mumbai,Andheri,Standard,Apartment,3,2,1,1134,978,5,6,Mid (5-9),North-West,Unfurnished,13,1,6.1,0,0,0,1,1565,10.2,1.8,3,2,Resale,77.29,Low
PROP-000264,Mumbai,Powai,Standard,Villa,3,4,2,1957,1658,18,19,High (10-19),North,Semi-Furnished,3,1,4.6,1,0,1,1,4092,22.1,0.3,2,2,Resale,122.87,Low
PROP-000265,Bangalore,Koramangala,Premium,Penthouse,3,3,2,1638,1434,8,9,Mid (5-9),South,Fully Furnished,18,2,8.3,1,1,1,1,5918,5.4,1.7,7,4,Resale,222.11,High
PROP-000266,Mumbai,Thane,Affordable,Independent House,3,4,0,1842,1536,12,16,High (10-19),West,Unfurnished,8,4,6.1,0,0,1,1,2194,20.4,1.0,2,2,Resale,117.51,Low
PROP-000267,Hyderabad,Kondapur,Standard,Independent House,5,5,4,2645,2197,14,15,High (10-19),West,Unfurnished,0,3,5.0,0,0,0,1,4070,10.5,1.6,3,1,Resale,304.23,High
